"file_name","processed_text"
"""OpSys_Threads_Transcript.txt""","if you're sitting in your dorm room saying, i do n't know why do you wanna go? i do n't know where do you wanna go. you're saying a lot of words, but you're not actually doing anything. you're not actually going through the the restroom. ok, so that's livelock. nobody can continue here. nobody can continue a deadlock either, so our goal here with progress is we do n't want have live blocker deadlock. questions, right? so let's talk about mutual exclusion mechanisms. there's three. we're going talk about there's a bunch of other ones out there, but these are the three that i kind of feel like i use most often and i kind of want you know. so we have several floors, we have mutex locks and we have condition variables. ok. so some before. let's talk trains, ok? there's a ride on a train. you know, i feel like in europe they do that more often, but anyway this is not a this is not a transportation class, but i will try and draw this picture. so trains. trains. we have a track and we've got like railroad ties that are joining the track together. ok, you might be wondering where trains come in with the operating systems, but bear with me. we'll get there. ok. and then we have. like something like this? well, that's not the big let me move it up. ok, so we got like this adjoined thing here, right. ok. and so. if i've got a train heading this way now, this is not like the trolley problem from like ethics, whatever. but ok, so so they've got a train that's heading this way here. trying figure how do this and it's gon na go let me do the green train here. it's going go this way, right and. i've got another train that's heading this way down the track, ok? if this train is here. this red train, if it was a barrel through this area. what's gon na happen? hey each other. right. so that's not good. so what are the train people do? maybe you've seen it right? if you ride the train a lot, my dad's a really into train, so i was a kid."
"""OpSys_Threads_Transcript.txt""","it's going go this way, right and. i've got another train that's heading this way down the track, ok? if this train is here. this red train, if it was a barrel through this area. what's gon na happen? hey each other. right. so that's not good. so what are the train people do? maybe you've seen it right? if you ride the train a lot, my dad's a really into train, so i was a kid. all i really trains like constantly, so i just have this grain my head, but there's a little like bar that the train drop, it does n't go by the bar, but sitting next the train track. this is a little bar with this little like signal thing that goes up and down, kind of like your mailbox flag. right. and on the train track, there's a and so speak, that the train rolls across and went up hits that thing, the little like flag goes down. and on the other side, i do n't know why i'm doing this. you draw this on the picture, so there's a little indicator here, and so i'll do it in blue. and then there's a poll where little like flag thing on it. and when the train goes across it, it marks a thing and then sitting all the way down over here somewhere, there's a corresponding one with the flag that when the train rolls a clock across this, it connects. these are two connected together and it raises the flag and it raises the flag over here so that this train coming this way knows that there's a train inside here and it should say wait, i ca n't go in that part of the track because there's a train in there and so then in this particular case, there's probably another one over here that connects that they're all connected. there's my wag thing here that when this train here rolls across this side, it will mark and signal all the other ones that the train is gone from that particular set of track and that other trains can now roll on the track, ok. despite the fact that this focus in that great. this is in the train world called a semaphore. it's a signaling. it's a track signaling mechanism. ok, right. so we'll see that play factorial. you probably use these like crazy if you're getting into the training section. sorry, video games trains itself."
"""OpSys_Threads_Transcript.txt""","there's my wag thing here that when this train here rolls across this side, it will mark and signal all the other ones that the train is gone from that particular set of track and that other trains can now roll on the track, ok. despite the fact that this focus in that great. this is in the train world called a semaphore. it's a signaling. it's a track signaling mechanism. ok, right. so we'll see that play factorial. you probably use these like crazy if you're getting into the training section. sorry, video games trains itself. that's semaphore, so a train goes across here. we know that in this particular section of track, it is critical that no other train enter that section of track. so what i did there anyway, and as a result we wanna train comes across this. it signals all the other flags. raise your flag. any other train that could potentially come in here says hold on. i got ta wait because this guy's coming through. it's gon na go on this section of track. mark this line. it's gon na play the thing and signal all other trains. yeah, somebody can go in this section of track now because it's safe do so. ok, somewhat. this is kind of like a data structure object that the operating system creates. now, going back operating system world, right, so here's my caution. clear signal or some of our in trains, right? but relating it now code wise, the idea here is the operating system says you wanna have a signaling mechanism between your threats, right? you've got a critical section that you want only allow one, or maybe there's a situation where you wanna allow two in you wanna limit the number of threads that execute in a critical section. no. what you could do is create an object that the operating system is going manage for all of our threads. all of a sudden of them, and it has two things, a sum of four is a pretty cool thing. it's a variable that's managed by our by the operating system. it's like that's weird and we work with that before. and the the answer is yes, file descriptors are kind of like variables that are controlled by the operating system. the operating system controls the contents of the file, whether it be a pipe or whatever that's backing it, or an actual named file, and the file system, and it gives us a handle a way reference that object."
"""OpSys_Threads_Transcript.txt""","all of a sudden of them, and it has two things, a sum of four is a pretty cool thing. it's a variable that's managed by our by the operating system. it's like that's weird and we work with that before. and the the answer is yes, file descriptors are kind of like variables that are controlled by the operating system. the operating system controls the contents of the file, whether it be a pipe or whatever that's backing it, or an actual named file, and the file system, and it gives us a handle a way reference that object. but other than that, the operating system is managing that object for us. some of four is the same idea. we create a semaphore and the operating system is gon na hold on this object for us and give us a handle it. all of our threads will share access that handle, and then that object with inside the operating system world consists of two things, a number and a waiting queue. so what will happen is we give the number of the summer for an initial value 6/2. it's a number. ok. the operating system gives us two operations that we can perform against the sum of four. we can signal it or we can wait. the essentially the same as in my picture coming across this side or this side, we can signal a semaphore or wait. when we wait on a semaphore, the operating system will decrement the count by one. ok, this is just the way it works ok when the count becomes zero, the operating system says the count is 0. you as a thread need wait and it says i'm going hold you off of the ready list or and put you on a waiting queue. i will change your thread state inside your thread control block. remember now we're using thread control blocks for thread for state, not process control blocks. your set your state waiting and you wo n't be able run. if another thread signals a semaphore. what that's going do is it will increment the count by one check see if a thread is waiting and the wait queue, and if it is, it will take the thread off the waiting queue, change its state back ready and let it be added the list of of processes that are ready run. remember back our process state for thread state. makes sense? so if the semaphore has an initial value of 1. right. so if our summer four, we create a semaphore with an initial value of 1 and we have two threads."
"""OpSys_Threads_Transcript.txt""","what that's going do is it will increment the count by one check see if a thread is waiting and the wait queue, and if it is, it will take the thread off the waiting queue, change its state back ready and let it be added the list of of processes that are ready run. remember back our process state for thread state. makes sense? so if the semaphore has an initial value of 1. right. so if our summer four, we create a semaphore with an initial value of 1 and we have two threads. thread one and thread red 2. and we have a critical section of code. what's gon na happen is thread one and thread two will both be executing concurrently. ok. so we also have a waiting queue. thread one. at this point, we'll execute a weight and it will say i would like wait and get access this semaphore. that weight. well, send a signal. the operating system, it will change this value zero. the operating system will say great. you get keep going because the value was greater than zero when we called the weight, this thread gets go this thread here in the same code. issues await that weight. the operating system says ah, the value is 0. you tried do a wait. you're not allowed keep going. i'm gon na put you on the queue. so in this case thread 2 gets set in the waiting queue here for this summer form. thread one gets keep running. thread two is stuck there. it does not get go. finally, thread one when it's done with the critical section, can issue a signal. that signal. we'll say ha, i'm going increment this one and it will release this thread. this guy gets keep going and now this thread over here thread 2 because the value is now one, it's weight will allow be allowed continue and actually re execute. so it's almost like a signal handler. it will get continue executing where it left off. as a result, it's going thread two will change this value be 0, and it's gon na continue on. finally, it will signal the thread the signal the semaphore. this value will become one. and then both threads will continue on the result of doing that means only one thread does n't execute in between these lines and switched out at the same time. i had a time at the same time, no one will be allowed run at the same time. questions. yeah. what time is it?"
"""OpSys_Threads_Transcript.txt""","as a result, it's going thread two will change this value be 0, and it's gon na continue on. finally, it will signal the thread the signal the semaphore. this value will become one. and then both threads will continue on the result of doing that means only one thread does n't execute in between these lines and switched out at the same time. i had a time at the same time, no one will be allowed run at the same time. questions. yeah. what time is it? 146 so. let's see here. where am i at? let's look at this, ok? you know what? why do n't we stop there? i know it's weird. i know it's early, but the next step is go through an example and i think it's gon na take me longer than 3 minutes do that, so we'll stop here and then we will continue on with an example next time. lembke, james stopped transcription"
"""OpSys_Understanding_Pipes_Transcript.txt""","meeting in _ general_-20240226_130228 - meeting recording february 26, 2024, 7:02pm 48 m 17s lembke, james started transcription lembke, james 0:09 hello. hello. all right. so operating systems, so announcements for the week, week seven, we're gon na talk more about interprocess communication. i hope finish that this week and so this week is gon na be about message queues and shared memory and then next week we're going get into concurrency and threads is, is a wonderfully fun topic. so please friday on file descriptors and pipes stuff we talked about last week. so again, in paper in class, same as in the past and the other nodes that i want make is umm i i wo n't be able be at open forum on friday. for those of you that that like come, there is a faculty candidate that's coming on campus and he is giving his demo lecture. so that being said, please come the demo lecture. it's in total 110 from 11 noon on friday, so come and evaluate the the candidate that we'd love have everybody, whether they be students or faculty or whatever or, you know, bring your friends this as well. so one of computer science, our engineering or something else. now these are the potential people that might be teaching future students, so i'd like get a good evaluation of that. so that's fine. so i do n't have any new notes yet, because, well, we're gon na continue on the interprocess communication stuff. i do n't know more examples yet because we have written them yet and so we'll just dive into this. so what i want do today is i got one more example with pipes and then i wanna move on and talk about the next. or not dumb, but another interprocess communication mechanism has its advantages and disadvantages. and they'll just keep going through these so. pipes. let's go back the notes here. the work through file descriptors we work through pipes, pipes of these two sort of and like the operating system is creating the file descriptors for us, but we sort of beat this one death and the example that we got on friday was talking about this idea of exec and how we knew that file descriptors. and you guys said this on your quiz. i love it, man. i smiled every single time i saw this. a lot of you wrote that the you know, build descriptors are shared between parent and child, but nothing else is."
"""OpSys_Understanding_Pipes_Transcript.txt""","the work through file descriptors we work through pipes, pipes of these two sort of and like the operating system is creating the file descriptors for us, but we sort of beat this one death and the example that we got on friday was talking about this idea of exec and how we knew that file descriptors. and you guys said this on your quiz. i love it, man. i smiled every single time i saw this. a lot of you wrote that the you know, build descriptors are shared between parent and child, but nothing else is. i talked about right with fork and out the operating system does with fork and copies memory, yet they all that stuff, right? but then we talked about exact and we said that our i said that file descriptors remained open across an exec, just like file descriptors are shared with a fork, they are remain open across the big cross exec. so this allows us do something initially is kind of weird, but i refer it as a fd fake out what we can fake out a process make it think that standard in and standard out comes from where it expects it be, the keyboard or the terminal. but really it's from a file and i call it fd fake out the actual like technical documentation calls it file input and output redirection after you take out really. so in this example we created, i created a file descriptor for inputs and a file descriptor for output, and by utilizing the dupe system call when we forked, the child inherits the two input, the two file descriptors and. as a result, here we can use dupe the tape. one of the file descriptors and copy it over the top of another one. so we're essentially copying the input file descriptor over the top of standard input. so now when this child tries read from standard input expecting input from the keyboard from the user, it instead comes from the file single only with output instead of writing standard out or system dot out the terminal that gets redirected this output file descriptor. and once we do the do, we can close them because we've duplicated the billing script there and then we do an exec. that change remains after the exec and so the execute cat, just reads from standard input and then writes it standard output. we read it from the file and we write it another file, right? and then the parent just waits in returns. let me under this example, or at least the derivative of this example."
"""OpSys_Understanding_Pipes_Transcript.txt""","so now when this child tries read from standard input expecting input from the keyboard from the user, it instead comes from the file single only with output instead of writing standard out or system dot out the terminal that gets redirected this output file descriptor. and once we do the do, we can close them because we've duplicated the billing script there and then we do an exec. that change remains after the exec and so the execute cat, just reads from standard input and then writes it standard output. we read it from the file and we write it another file, right? and then the parent just waits in returns. let me under this example, or at least the derivative of this example. ok, so with this and my last example of pipes is useful utilize for the next programming project is these are just file descriptors and i said this a billion times. hopefully that file descriptors are a number. ah, i love it. great, right? it's a number. so whether it be something that we explicitly open or something that we pipe, this is just a number. and so when a child or another process leaves a file descriptor in place after indication of exec, that file descriptor is just a number and it can be a file numbers open explicitly with open or a pipe. so i want show you how we can do this file descriptor fake out or input redirection using a pipe and not using a named file. right. so let's do that and then we'll move on the next. ah ipc mechanism. let's call it this fork exec pipe. and because i want save a little bit of time, let's just do. copy all of my header files that we use have control for open you and id for a lot of system calls, sdo for printf, errno for the error number, string for doing str error, stdlib for exiting early and says wait for doing the wait system call. ok. so we're ultimately going fork. so let's set that up. and that's grab hold of our. code here for checking the return code from fork. we'll get rid of this could not fork, so this is the child. otherwise this is the parent ok and we got make sure we have a return statement in there. so what i'm going do here is i'm going have a child execute a command with the exact, but the child instead of getting its input from standard input, it's going get its input from the pipe."
"""OpSys_Understanding_Pipes_Transcript.txt""","so let's set that up. and that's grab hold of our. code here for checking the return code from fork. we'll get rid of this could not fork, so this is the child. otherwise this is the parent ok and we got make sure we have a return statement in there. so what i'm going do here is i'm going have a child execute a command with the exact, but the child instead of getting its input from standard input, it's going get its input from the pipe. so i'm gon na make a pipe that allows the parent send data the child's. ok, we've already done that. so do that, we need create our array, we'll call it two child is 2 integers for the file descriptors we're gon na pipe, and we're going check if that failed. pipe failed. why? we'll figure it out from the air. null. otherwise, we're going exit. if we fail, that's good. now that we have this pipe is open. do n't forget close if we have a failure like in fork, we're gon na have make sure we close both ends of the pipe where we got two ends. the read end and the right end because remember the read end is index. zero. the right index is index one, yeah. so we close those good. we also need make sure. that way, and the parent has done, it also closes those. the child will worry about in a second because we're going use dupe and do a bunch of other stuff so right? well, they so far creating a pipe. alright, so now the child is going do just like what it did in ft facon. it's gon na close, but not in, say close, but it's going do the read end of the pipe over the top or the other way around. it's going take standard input and duplicate the read end of the pipe over the top of standard input, so that instead of getting its input from the keyboard, it's gon na get its input from the read and of the pipe, right? so what we did over here with apd fake out was we duped it. and what's interesting about this is by looking at this line of code and isolation, this is just a number. it could be the end of a of a pipe. it could be a bio descriptor."
"""OpSys_Understanding_Pipes_Transcript.txt""","it's going take standard input and duplicate the read end of the pipe over the top of standard input, so that instead of getting its input from the keyboard, it's gon na get its input from the read and of the pipe, right? so what we did over here with apd fake out was we duped it. and what's interesting about this is by looking at this line of code and isolation, this is just a number. it could be the end of a of a pipe. it could be a bio descriptor. in this case, it happens be a file descriptor that we created with open, but it's just a file descriptor. duke does n't care if it's a pipe or not. so with this i can just copy this so. and just say child reads from the read end of the pipe. standard those ddn or system that in from the read end of the pipe. so in this case, we're gon na dupe 2 uh. what is the read end of the pipe we just talked about that is index zero over std in file node. ok, now we're going close this cause the child does n't need the pipe anymore because it's been duplicated over the top of standard input. and child does not right the pipe so it does n't need the right end. close it. it's not needed. right. parent so parent does not read from the pipe. stories are going close that immediately now in here do parent writes the pipe somewhere. we got ta figure that out. but now the child has set up everything it needs, right? we've got with the pipe. we've recently have two opens. we need two clothes. that's good. now the child can exactly. and i'll exec cap for example, just so that it's a nice. that's a nice command, but it just it's simple. it reads from standard input and writes standard output. so what this will do is now normally the cat will read from whatever the user types, but here it's gon na read from the read end of the pipe and that's gon na be the parents gon na write the pipe and the child should like that out. ok. thought you want write the child, so it's this is no longer a do because we're actually doing it, we write. we're gon na have the parent right the right end of the pipe, is two child. we want write hello child. 1234567891011 we'll do at 12."
"""OpSys_Understanding_Pipes_Transcript.txt""","so what this will do is now normally the cat will read from whatever the user types, but here it's gon na read from the read end of the pipe and that's gon na be the parents gon na write the pipe and the child should like that out. ok. thought you want write the child, so it's this is no longer a do because we're actually doing it, we write. we're gon na have the parent right the right end of the pipe, is two child. we want write hello child. 1234567891011 we'll do at 12. ok, 12 bytes will write the child. ok. so we're actually should probably check for. exact failed. right. and if exec succeeds well, we should n't get here because the child will be gone. so well, the child process will still exist, but it wo n't be executing this code. tomorrow the executing cat right? i'm good. i've been saying anything. i do n't think so. we'll see. we'll save it works. yep. i'll probably have a compile error. at least no wow. and so now let's run this old child. so why did it get printed out of there? it's tricky. oh, i know. why did n't print out down here and it looks like maybe something is sitting there waiting for forever and not running good. it's it's subtle, but the the reason is and i run into this problem all the time. is the parent bones 3 down in the pipe? wrote the child. close this and then kept going and return. the parent did n't wait for the child finish, so the parent immediately returned back the invoking process, was the shell, and so the shell printed out the shell prompt, and then the child brand and it printed out what it got from the parent. so there was these processes that were kind of like both running more or less at the same time and the operating system had decide who run and it chose run the parent 1st. and that's because they did n't wait. what i probably should have done is after the parent wrote the child wrote the child, it probably should have closed this and then done wait. that way, now the parent rights the child, it waits for the child and then after the child runs, are then calls it print, then it will return. that makes sense with the weight. now we get held child printed out separately. the boys are good."
"""OpSys_Understanding_Pipes_Transcript.txt""","so there was these processes that were kind of like both running more or less at the same time and the operating system had decide who run and it chose run the parent 1st. and that's because they did n't wait. what i probably should have done is after the parent wrote the child wrote the child, it probably should have closed this and then done wait. that way, now the parent rights the child, it waits for the child and then after the child runs, are then calls it print, then it will return. that makes sense with the weight. now we get held child printed out separately. the boys are good. ok, pipes, not a whole lot different than the fd fake out. it is really the same thing we're doing file input redirection from the pipe, and now we're explicitly writing something here. ok. so couple of things here. first off, really one big one. notice that i put the weight here. what does weight do? i remember what weight does. yeah, waits for the child determining. ok, so in this case the pair will wait, is nice because now i give this nice fancy output is formatted a little bit nicer like. what it's calls do. but think of like the pipes with flapper valves, right? that close closes the ends of the pipes right when that little flapper valve. if it was a a file descriptor that referred an actual file in the file system, that sort of releases the processes sort of control and the offsets operating system. i am no longer using this file. feel free delete it if somebody asks delete it, right? let's close here. says i'm not using this file anymore or this this file descriptor on the pipe pulls it close that flapper valve. so if everybody closes the right end of the pipe, there's no way that anybody could send anymore data down the pipe. so the operating system knows that there's no more data, right? what does that do? if i move the clothes after the wait. i'm gon na see any concern with us. there's a subtle concern that i otherwise i would n't have done it. but i want point it out. and that's the deal with the way cat works. and i know we have n't really looked at the man page or whatever for cat, but what what cat does is it reads from standard input we redirected come from the pipe, but it will keep reading until it sees the end of file."
"""OpSys_Understanding_Pipes_Transcript.txt""","if i move the clothes after the wait. i'm gon na see any concern with us. there's a subtle concern that i otherwise i would n't have done it. but i want point it out. and that's the deal with the way cat works. and i know we have n't really looked at the man page or whatever for cat, but what what cat does is it reads from standard input we redirected come from the pipe, but it will keep reading until it sees the end of file. and you might say, well, that's weird, because if it's reading from standard input, how does a user like? what is the end of file the users typing on the keyboard hitting a return character is n't the end of file, that's just a return character. if it's an actual real physical file. there's an end of file there because files are only so big text file. it's only so big it's not of infinite size. a pipe we can kind of consider be of infinite size. it's not really. it's limited by the memory on our machine, but we think about a hose and it's like well, when does the water gon na stop? well, that could just be more water now. there's not an infinite amount of water in the world, but we could keep piping a lot of water through them. had when it comes user input, we'll keep reading until it sees undo file. we can indicate end of file on the keyboard by hitting control v just a special key sequence where we can send the end of file character say operating system. i am done writing that will cost cat stop. but when it comes a pipe, the only way for the operating system tell. the pipe itself that there's no more data in the pipe is when everybody closes flapper valves on the end of the pipe. if there's any end of right end, open, the operating system says. i do n't know. there might be more data coming. i only know that there's more data coming when everybody that's holding a reference this pipe either dies, terminates, or closes pipe, they're in. so in this case, what will happen? what should happen, and i might have eat my words if this does n't happen? yes. we have this pipe. we have parent and we have child. so we have the right end. then we have the reader. we have parents and we have child, right, those two processes."
"""OpSys_Understanding_Pipes_Transcript.txt""","there might be more data coming. i only know that there's more data coming when everybody that's holding a reference this pipe either dies, terminates, or closes pipe, they're in. so in this case, what will happen? what should happen, and i might have eat my words if this does n't happen? yes. we have this pipe. we have parent and we have child. so we have the right end. then we have the reader. we have parents and we have child, right, those two processes. both parent and child have a reference the right end, and parent and child have a reference the reading. in the code, the parent closed the read end. it's like i'm not using the read end the child closed the right end right, and then the child ultimately did a dupe of the read end and then closed it. that says dupe. i thought the best handwriting, but it did n't do as we write it. ok, now that what happened here. now is the parent. rather, the child then went off and it invoked exec. child went and it did. an exec of cat. that's going read on standard input, is gon na be the read end of the pipe, and it's gon na sit there. keep reading until this end of file. the parent waited. but did n't close standard, did n't close the right end of the pipe, so the child's gon na say. i will. maybe there's still more data the operating systems like, yeah, there could be more data because there's this lagging, right and that's open, but the parent says i'm waiting for the child die and the child saying parent, i'm waiting for more data and the parent says i'm waiting for you finish. and the child says i'm waiting for more data. two are in this is what's referred as a state of deadlock, where one person is waiting for somebody else and the other person is waiting for that other person. and we're just sitting there, looking at each other going. are you gon na you gon na do something? but nobody's gon na do anything, ok? and by recompile this and rerun it. sure enough, the child got hello child, but the parents waiting and the child's waiting. and there's no data and i could enter as much as i want, and there's it's essentially stuck in deadlock."
"""OpSys_Understanding_Pipes_Transcript.txt""","two are in this is what's referred as a state of deadlock, where one person is waiting for somebody else and the other person is waiting for that other person. and we're just sitting there, looking at each other going. are you gon na you gon na do something? but nobody's gon na do anything, ok? and by recompile this and rerun it. sure enough, the child got hello child, but the parents waiting and the child's waiting. and there's no data and i could enter as much as i want, and there's it's essentially stuck in deadlock. so it's important i'm in control c terminate this that when we are done using our file descriptors, whether it be pipes or any other file descriptor that we close it so that we tell the operating system we are done, that there's no more data. ok. questions. ok, so i'm out. that's all i got left with pipes. i think we've done enough of that. so what's the next topic? well, no, i'm not quite done with pipes. let's go back over here. this is the last thing i wanna mention about parties, is what's gon na motivate the next interprocess communication mechanism. and it's this right here. pipes are file descriptors. file descriptors you read and write right, and when you write a file descriptor or you read from a file descriptor, you read bytes, right? that's what the man page says. that's what the actual operating system says. you wanna write data? give me bytes. it's unformatted, unstructured data. it's a stream. it's water. it's a there's water going down the pipe. can you indicate where? like there's a difference. there's not like here is 1 gallon now it is just a stream. do i know when i've reached the gallon? do i know how indicate what that is? it's just data, it's just water. so if we need format this data somehow, right? say i want send, not necessarily a stream of bytes or a whole bunch of characters. but what if i wanna send you a structure? a linked list node for example. we have agree essentially as what that structure is. it's kind of like a network protocol, right? we have a stream of data coming in off the network. once it's format, the network card does n't know just a bunch of bits and bytes."
"""OpSys_Understanding_Pipes_Transcript.txt""","it's just data, it's just water. so if we need format this data somehow, right? say i want send, not necessarily a stream of bytes or a whole bunch of characters. but what if i wanna send you a structure? a linked list node for example. we have agree essentially as what that structure is. it's kind of like a network protocol, right? we have a stream of data coming in off the network. once it's format, the network card does n't know just a bunch of bits and bytes. it's up the application know how that's formatted and so these applications with protocol have agreement. a protocol as what that data is formatted as had a nice and that makes pipes really simple, but it's also not nice because if i want get a message, i have know how much data there is and have an agreement on that. so i would in a way, kind of like have a mechanism where the data can be sort of more structured now. will i always want use that? you know, maybe, maybe not. umm, but it kind of nice, motivates maybe a lane motivation. the next enterprises communication mechanism, is message passing. let's draw a picture of message passing, and then we'll do an example and then will be done for the day. those message passing work. kind of like a pipe. but instead of a pipe. we have my finger, my mouse pointer, but you. what's a queue? they spell it right. i never spell queue. you right, q right? i've always felt like i add too many us&e or not enough. i write que sometimes, but that's like spanish. for what? ok, ok. so what's a queue? as what sorry priority list, ok. a first in first out. i like those words. it's kind of hard in a way define what that is. some people might say what's a queue? it's a line might line up at the door, queue up at the door, trying everything in british does say queue it making queue alright. what's a queue? well, in a message passing environment for q. is essentially a list. it's a bunch of places put stuff, but we put stuff on one end of the queue and we pull things off the other end of the queue, right? so you might say we nq things and we dq things. we have the central idea of a line, a line up."
"""OpSys_Understanding_Pipes_Transcript.txt""","it's a line might line up at the door, queue up at the door, trying everything in british does say queue it making queue alright. what's a queue? well, in a message passing environment for q. is essentially a list. it's a bunch of places put stuff, but we put stuff on one end of the queue and we pull things off the other end of the queue, right? so you might say we nq things and we dq things. we have the central idea of a line, a line up. it's a fifo, first in, first out. ok, you can look at that and see it and say, great, doctor lanky, we understand what queues are, but you know you just grow, draw that drew drew, it's not a whole lot different than a pipe. and i say yes, it is not a whole lot different than a pipe. the difference between a message queue and a pipe in linux is a couple of things. whether not say linux, but in posix hughes. are persistent. whereas hypes are anonymous and temporary. they are limited. incapacity. i'm only going be able put so many things on a queue. and the entries. are structured. when we create a queue, we're gon na tell the operating system how big each entry is and the operating system is gon na hold us that. so we will say operating system, i'd like you create a queue that can hold 100 elements and each of those elements are going be 10 bytes long every single time we send something on the queue, we have send something that's 10 bytes long and if we have more than 100 elements, the operating system is gon na do some stuff and it's gon na have make a decision. and you could say, ok, that seems like a weird, weird way say it. the happening system is gon na do some stuff. yeah. with the pipe we have sort of expected behavior or default behavior and that is would n't we read from a pipe and there's no data there? we block. we pretty much can always write a python. there is some restrictions that we ca n't write a pipe in that if we just run out of memory, but if we run out of memory, our system is at a whole lot of other problems. ah, but that's really the big one is that pipes are blocking. we try read from it and there's no data there."
"""OpSys_Understanding_Pipes_Transcript.txt""","with the pipe we have sort of expected behavior or default behavior and that is would n't we read from a pipe and there's no data there? we block. we pretty much can always write a python. there is some restrictions that we ca n't write a pipe in that if we just run out of memory, but if we run out of memory, our system is at a whole lot of other problems. ah, but that's really the big one is that pipes are blocking. we try read from it and there's no data there. we block if we try read from it and there is data there we get while mirror much data is there with a queue because now we have this idea of entries that are structured in a size and a queue that has so many we can create a queue that's like this. 1234567 spots ok and say 7 spots and each spot is maybe 10 bytes. every message here must be 10 bytes and we are always going read or write 10 bytes. message. you actually does n't call it read and write. it actually calls it send and receive because we're sending and receiving a message of a specific size. ok. so that's terminology. everybody with me so far on the terminology. ok, awesome. so now we have a couple of things think about. what if we receive? umm on an empty queue we can receive on a non empty queue where there's at least one message there we can send a full queue or we can send a non bulk queue. we have these sort of four possibilities, right? because the queue. can either be empty or fall or something in the middle, or it's neither empty nor fall, and we can read or or. or send or receive because we have this distinction of a limited capacity now and entries that are structured, our q can be full. like i said, i'm pipe could be fall also, but for all intensive purposes we can write as much data as we want it. it can be empty. in that case, we block. so now that we have these options here, read out an empty queue. do you want do? you want block and say, well, you want receive from an empty queue, so we're gon na follow the same behavior as a pipe, and you're just gon na wait. one other option is that. we got the operating system return an error saying you wanted receive a message and there's nothing there. so i got nothing for you."
"""OpSys_Understanding_Pipes_Transcript.txt""","it can be empty. in that case, we block. so now that we have these options here, read out an empty queue. do you want do? you want block and say, well, you want receive from an empty queue, so we're gon na follow the same behavior as a pipe, and you're just gon na wait. one other option is that. we got the operating system return an error saying you wanted receive a message and there's nothing there. so i got nothing for you. i'm just gon na return an error unless you keep going. so in all of these cases, we actually have an option. if we receive from an empty queue, maybe we block or maybe we do n't block. maybe we return have the operating system return an error. what is the best? use the corporate answer at the fence. depends on what you're doing, right? if i was for example implementing my message queue and using a message queue rather for something like an email system. if i want do a receive for all of my mail right, i want check my mail. how often do you check your email? ok, emails came in old. they maybe do n't check your email very often. i checked my email all the time constantly and hitting that refresh button right, the email used a blocking receive. my email program would sit there and spin until somebody sent me a message. does n't it make a whole lot of sense? does it now? maybe it does, but i do n't think it does. i like my email program check and see if there's mail there and if there is n't, i want it just say you have no new mail, right? and that case i wanted use a nonblocking receipt. i wanted say check see if there's any mail on my inbox queue. if there is, pull it off, put it in my inbox and let me see it. otherwise, just keep going and wait for me hit the refresh button, right? that's one reason reason. maybe i would wanna have a non blocking blocking well if i'm specifically waiting for somebody give me a notification or i just got, i got nothing else do except for wait, right? then maybe i want use barking. ok. receive anon. empty. well, i wanna get it. if it's there, give it me. there's no reason block if if there's a message there. when i do receive, sam got a full queue again."
"""OpSys_Understanding_Pipes_Transcript.txt""","otherwise, just keep going and wait for me hit the refresh button, right? that's one reason reason. maybe i would wanna have a non blocking blocking well if i'm specifically waiting for somebody give me a notification or i just got, i got nothing else do except for wait, right? then maybe i want use barking. ok. receive anon. empty. well, i wanna get it. if it's there, give it me. there's no reason block if if there's a message there. when i do receive, sam got a full queue again. we have this idea. do we block or do we return error? where are you? operate answer at the fence. depends on what your application is. there might be a situation where i wanna send a message and i really want that message. just wait till this room for it. it will only be there will be room for it. ultimately, when somebody does n't receive but kind of on the application is maybe i wanna say ohh just return immediately. ok, so we've got a couple of options when it comes sending and receiving iq and that's because of this idea that a queue can be full. ok with me. questions. yeah. what happens the data when you send? if you work like, return an error on a7 fold. where would it go? well, ultimately it gets down an implementation specific thing, right? when we look at posix cubes, is what we're learning in this class, the queue requires you pass a pointer the structure that contains the data that's being set, so that data needs be stored in the sending process. so that's going be either on the heap or stack or in global data. most likely right somewhere in that process is memory. if you have your queue set up in politics so that is a, suddenly they nonblocking 7. it's going return an error immediately that data will not go on the queue, but it will remain in memory on the processes and the process. that being said, even if it succeeds, what the operating system was gon na do, it's gon na copy the message from the processes memory into the queue. the queue is we'll find as actually going be an entity that will exist in the file system, and it's going persist. and now everything that there is going store that it's gon na copy that into the queue. so we'll now that exists in two places, one in the process and in the queue."
